Artist Name,Print Title,Print ID,Exhibition Venue,Group Name,Exhibition Type,"Curator or Gallerist (you can just put the person's id here. or their name, and I can look up the id myself)","Bio ID (for column G) ** this column is redundant, see previous note",Address,City,State,Zip Code,Country,Exhibition TItle,Start Date,End Date,Citation,Notes,URL
Dorothy Dehner,Aerial to Infinity,232,"David Strawn Gallery, Art Association of Jacksonville",,Traveling Show (American Federation of Arts),,11,331 W. College Ave,Jacksonville,IL,62650,United States,10th National Print Annual Exhibition,10/1/1956,10/22/1956,"Folder 57-32, American Federation of Arts records, 1895-1993, bulk 1909-1969, Archives of American Art, Smithsonian Institution",,
Terry Haass,Lumière dans les Fenêtres,610,"David Strawn Gallery, Art Association of Jacksonville",,Traveling Show (American Federation of Arts),,51,331 W. College Ave,Jacksonville,IL,62650,United States,10th National Print Annual Exhibition,10/1/1956,10/22/1956,"Folder 57-32, American Federation of Arts records, 1895-1993, bulk 1909-1969, Archives of American Art, Smithsonian Institution",,
Harriet Berger Nurkse,Washing on the Roof,270,"David Strawn Gallery, Art Association of Jacksonville",,Traveling Show (American Federation of Arts),,17,331 W. College Ave,Jacksonville,IL,62650,United States,10th National Print Annual Exhibition,10/1/1956,10/22/1956,"Folder 57-32, American Federation of Arts records, 1895-1993, bulk 1909-1969, Archives of American Art, Smithsonian Institution",,
Minna Citron,Slip Stream,448,State Teachers College,,Traveling Show (American Federation of Arts),,38,8000 York Rd,Towson,MD,21252,United States,10th National Print Annual Exhibition,11/3/1956,11/23/1956,"Folder 57-32, American Federation of Arts records, 1895-1993, bulk 1909-1969, Archives of American Art, Smithsonian Institution",Now known as Towson University,
Worden Day,Nunc Fluens,654,State Teachers College,,Traveling Show (American Federation of Arts),,55,8000 York Rd,Towson,MD,21252,United States,10th National Print Annual Exhibition,11/3/1956,11/23/1956,"Folder 57-32, American Federation of Arts records, 1895-1993, bulk 1909-1969, Archives of American Art, Smithsonian Institution",Now known as Towson University,
Dorothy Dehner,Aerial to Infinity,232,State Teachers College,,Traveling Show (American Federation of Arts),,11,8000 York Rd,Towson,MD,21252,United States,10th National Print Annual Exhibition,11/3/1956,11/23/1956,"Folder 57-32, American Federation of Arts records, 1895-1993, bulk 1909-1969, Archives of American Art, Smithsonian Institution",Now known as Towson University,
Terry Haass,Lumière dans les Fenêtres,610,State Teachers College,,Traveling Show (American Federation of Arts),,51,8000 York Rd,Towson,MD,21252,United States,10th National Print Annual Exhibition,11/3/1956,11/23/1956,"Folder 57-32, American Federation of Arts records, 1895-1993, bulk 1909-1969, Archives of American Art, Smithsonian Institution",Now known as Towson University,
Harriet Berger Nurkse,Washing on the Roof,270,State Teachers College,,Traveling Show (American Federation of Arts),,17,8000 York Rd,Towson,MD,21252,United States,10th National Print Annual Exhibition,11/3/1956,11/23/1956,"Folder 57-32, American Federation of Arts records, 1895-1993, bulk 1909-1969, Archives of American Art, Smithsonian Institution",Now known as Towson University,
Minna Citron,Slip Stream,448,DeCordova Museum,,Traveling Show (American Federation of Arts),,38,51 Sandy Pond Rd,Lincoln,MA,01773,United States,10th National Print Annual Exhibition,12/5/1956,12/26/1956,"Folder 57-32, American Federation of Arts records, 1895-1993, bulk 1909-1969, Archives of American Art, Smithsonian Institution",,
Worden Day,Nunc Fluens,654,DeCordova Museum,,Traveling Show (American Federation of Arts),,55,51 Sandy Pond Rd,Lincoln,MA,01773,United States,10th National Print Annual Exhibition,12/5/1956,12/26/1956,"Folder 57-32, American Federation of Arts records, 1895-1993, bulk 1909-1969, Archives of American Art, Smithsonian Institution",,
Dorothy Dehner,Aerial to Infinity,232,DeCordova Museum,,Traveling Show (American Federation of Arts),,11,51 Sandy Pond Rd,Lincoln,MA,01773,United States,10th National Print Annual Exhibition,12/5/1956,12/26/1956,"Folder 57-32, American Federation of Arts records, 1895-1993, bulk 1909-1969, Archives of American Art, Smithsonian Institution",,
Terry Haass,Lumière dans les Fenêtres,610,DeCordova Museum,,Traveling Show (American Federation of Arts),,51,51 Sandy Pond Rd,Lincoln,MA,01773,United States,10th National Print Annual Exhibition,12/5/1956,12/26/1956,"Folder 57-32, American Federation of Arts records, 1895-1993, bulk 1909-1969, Archives of American Art, Smithsonian Institution",,
Harriet Berger Nurkse,Washing on the Roof,270,DeCordova Museum,,Traveling Show (American Federation of Arts),,17,51 Sandy Pond Rd,Lincoln,MA,01773,United States,10th National Print Annual Exhibition,12/5/1956,12/26/1956,"Folder 57-32, American Federation of Arts records, 1895-1993, bulk 1909-1969, Archives of American Art, Smithsonian Institution",,
Minna Citron,Slip Stream,448,Syracuse University,,Traveling Show (American Federation of Arts),,38,Shaffer Art Building,Syracuse,NY,13244,United States,10th National Print Annual Exhibition,1/7/1957,1/27/1957,"Folder 57-32, American Federation of Arts records, 1895-1993, bulk 1909-1969, Archives of American Art, Smithsonian Institution",,
Worden Day,Nunc Fluens,654,Syracuse University,,Traveling Show (American Federation of Arts),,55,Shaffer Art Building,Syracuse,NY,13244,United States,10th National Print Annual Exhibition,1/7/1957,1/27/1957,"Folder 57-32, American Federation of Arts records, 1895-1993, bulk 1909-1969, Archives of American Art, Smithsonian Institution",,
Dorothy Dehner,Aerial to Infinity,232,Syracuse University,,Traveling Show (American Federation of Arts),,11,Shaffer Art Building,Syracuse,NY,13244,United States,10th National Print Annual Exhibition,1/7/1957,1/27/1957,"Folder 57-32, American Federation of Arts records, 1895-1993, bulk 1909-1969, Archives of American Art, Smithsonian Institution",,
Terry Haass,Lumière dans les Fenêtres,610,Syracuse University,,Traveling Show (American Federation of Arts),,51,Shaffer Art Building,Syracuse,NY,13244,United States,10th National Print Annual Exhibition,1/7/1957,1/27/1957,"Folder 57-32, American Federation of Arts records, 1895-1993, bulk 1909-1969, Archives of American Art, Smithsonian Institution",,
Harriet Berger Nurkse,Washing on the Roof,270,Syracuse University,,Traveling Show (American Federation of Arts),,17,Shaffer Art Building,Syracuse,NY,13244,United States,10th National Print Annual Exhibition,1/7/1957,1/27/1957,"Folder 57-32, American Federation of Arts records, 1895-1993, bulk 1909-1969, Archives of American Art, Smithsonian Institution",,
Minna Citron,Slip Stream,448,J.B. Speed Museum,,Traveling Show (American Federation of Arts),,38,2035 S 3rd St,Louisville,KY,40208,United States,10th National Print Annual Exhibition,2/7/1957,2/28/1957,"Folder 57-32, American Federation of Arts records, 1895-1993, bulk 1909-1969, Archives of American Art, Smithsonian Institution",Currently known as the Speed Art Museum,
Worden Day,Nunc Fluens,654,J.B. Speed Museum,,Traveling Show (American Federation of Arts),,55,2035 S 3rd St,Louisville,KY,40208,United States,10th National Print Annual Exhibition,2/7/1957,2/28/1957,"Folder 57-32, American Federation of Arts records, 1895-1993, bulk 1909-1969, Archives of American Art, Smithsonian Institution",Currently known as the Speed Art Museum,
Dorothy Dehner,Aerial to Infinity,232,J.B. Speed Museum,,Traveling Show (American Federation of Arts),,11,2035 S 3rd St,Louisville,KY,40208,United States,10th National Print Annual Exhibition,2/7/1957,2/28/1957,"Folder 57-32, American Federation of Arts records, 1895-1993, bulk 1909-1969, Archives of American Art, Smithsonian Institution",Currently known as the Speed Art Museum,
Terry Haass,Lumière dans les Fenêtres,610,J.B. Speed Museum,,Traveling Show (American Federation of Arts),,51,2035 S 3rd St,Louisville,KY,40208,United States,10th National Print Annual Exhibition,2/7/1957,2/28/1957,"Folder 57-32, American Federation of Arts records, 1895-1993, bulk 1909-1969, Archives of American Art, Smithsonian Institution",Currently known as the Speed Art Museum,
Harriet Berger Nurkse,Washing on the Roof,270,J.B. Speed Museum,,Traveling Show (American Federation of Arts),,17,2035 S 3rd St,Louisville,KY,40208,United States,10th National Print Annual Exhibition,2/7/1957,2/28/1957,"Folder 57-32, American Federation of Arts records, 1895-1993, bulk 1909-1969, Archives of American Art, Smithsonian Institution",Currently known as the Speed Art Museum,
Minna Citron,Slip Stream,448,Wyoming Valley Art League,,Traveling Show (American Federation of Arts),,38,130 S Franklin St,Wilkes-Barre,PA,18701,United States,10th National Print Annual Exhibition,3/13/1957,4/3/1957,"Folder 57-32, American Federation of Arts records, 1895-1993, bulk 1909-1969, Archives of American Art, Smithsonian Institution",,
Worden Day,Nunc Fluens,654,Wyoming Valley Art League,,Traveling Show (American Federation of Arts),,55,130 S Franklin St,Wilkes-Barre,PA,18701,United States,10th National Print Annual Exhibition,3/13/1957,4/3/1957,"Folder 57-32, American Federation of Arts records, 1895-1993, bulk 1909-1969, Archives of American Art, Smithsonian Institution",,
Dorothy Dehner,Aerial to Infinity,232,Wyoming Valley Art League,,Traveling Show (American Federation of Arts),,11,130 S Franklin St,Wilkes-Barre,PA,18701,United States,10th National Print Annual Exhibition,3/13/1957,4/3/1957,"Folder 57-32, American Federation of Arts records, 1895-1993, bulk 1909-1969, Archives of American Art, Smithsonian Institution",,
Terry Haass,Lumière dans les Fenêtres,610,Wyoming Valley Art League,,Traveling Show (American Federation of Arts),,51,130 S Franklin St,Wilkes-Barre,PA,18701,United States,10th National Print Annual Exhibition,3/13/1957,4/3/1957,"Folder 57-32, American Federation of Arts records, 1895-1993, bulk 1909-1969, Archives of American Art, Smithsonian Institution",,
Harriet Berger Nurkse,Washing on the Roof,270,Wyoming Valley Art League,,Traveling Show (American Federation of Arts),,17,130 S Franklin St,Wilkes-Barre,PA,18701,United States,10th National Print Annual Exhibition,3/13/1957,4/3/1957,"Folder 57-32, American Federation of Arts records, 1895-1993, bulk 1909-1969, Archives of American Art, Smithsonian Institution",,
Minna Citron,Slip Stream,448,Washington University,,Traveling Show (American Federation of Arts),,38,1 Brookings Drive,Saint Louis,MO,63130,United States,10th National Print Annual Exhibition,4/16/1957,5/7/1957,"Folder 57-32, American Federation of Arts records, 1895-1993, bulk 1909-1969, Archives of American Art, Smithsonian Institution",,
Worden Day,Nunc Fluens,654,Washington University,,Traveling Show (American Federation of Arts),,55,1 Brookings Drive,Saint Louis,MO,63130,United States,10th National Print Annual Exhibition,4/16/1957,5/7/1957,"Folder 57-32, American Federation of Arts records, 1895-1993, bulk 1909-1969, Archives of American Art, Smithsonian Institution",,
Dorothy Dehner,Aerial to Infinity,232,Washington University,,Traveling Show (American Federation of Arts),,11,1 Brookings Drive,Saint Louis,MO,63130,United States,10th National Print Annual Exhibition,4/16/1957,5/7/1957,"Folder 57-32, American Federation of Arts records, 1895-1993, bulk 1909-1969, Archives of American Art, Smithsonian Institution",,
Terry Haass,Lumière dans les Fenêtres,610,Washington University,,Traveling Show (American Federation of Arts),,51,1 Brookings Drive,Saint Louis,MO,63130,United States,10th National Print Annual Exhibition,4/16/1957,5/7/1957,"Folder 57-32, American Federation of Arts records, 1895-1993, bulk 1909-1969, Archives of American Art, Smithsonian Institution",,
Harriet Berger Nurkse,Washing on the Roof,270,Washington University,,Traveling Show (American Federation of Arts),,17,1 Brookings Drive,Saint Louis,MO,63130,United States,10th National Print Annual Exhibition,4/16/1957,5/7/1957,"Folder 57-32, American Federation of Arts records, 1895-1993, bulk 1909-1969, Archives of American Art, Smithsonian Institution",,
Irene Aronson,Le Cirque II,296,The Printmakers of Southern California,,Print Annual,,21,,Los Angeles,CA,90033,United States,First National Exhibition of Prints,5/1/1952,5/25/1952,,,
Minna Citron,Marine,429,The Printmakers of Southern California,,Print Annual,,38,,Los Angeles,CA,90033,United States,First National Exhibition of Prints,5/1/1952,5/25/1952,,,
Alice Trumbull Mason,Inverse,12,The Printmakers of Southern California,,Print Annual,,1,,Los Angeles,CA,90033,United States,First National Exhibition of Prints,5/1/1952,5/25/1952,,,
Doris Seidler,Luna Composition 32 -- City,210,The Printmakers of Southern California,,Print Annual,,10,,Los Angeles,CA,90033,United States,First National Exhibition of Prints,5/1/1952,5/25/1952,,,
Minna Citron,Stillness of the Ore,454,The Printmakers of Southern California,,Print Annual,,38,,Los Angeles,CA,90034,United States,Second National Exhibition of Prints," April 5, 1953",5/3/1953,,,
Alice Trumbull Mason,Dactyl,5,The Printmakers of Southern California,,Print Annual,,1,,Los Angeles,CA,90035,United States,Second National Exhibition of Prints," April 5, 1954",5/4/1953,,,
Louise Nevelson,Majesty,357,The Printmakers of Southern California,,Print Annual,,30,,Los Angeles,CA,90036,United States,Second National Exhibition of Prints," April 5, 1955",5/5/1953,,,
Doris Seidler,"Daedalian Theme, No. 4",197,The Printmakers of Southern California,,Print Annual,,10,,Los Angeles,CA,90037,United States,Second National Exhibition of Prints," April 5, 1956",5/6/1953,,,
Minna Citron,Stillness,453,The Printmakers of Southern California,,Print Annual,,38,,Los Angeles,CA,90038,United States,Third National Exhibition of Prints,6/1/1954,6/30/1954,,,
Minna Citron,Flowering Wilderness,418,The Printmakers of Southern California,,Print Annual,,38,,Los Angeles,CA,90039,United States,Third National Exhibition of Prints,6/1/1954,6/30/1954,,,
Doris Seidler,Shore Forms,229,The Printmakers of Southern California,,Print Annual,,10,,Los Angeles,CA,90040,United States,Third National Exhibition of Prints,6/1/1954,6/30/1954,,,
Harriet Berger Nurkse,New Jersey Gothic,266,Library of Congress,,Print Annual,,17,,Washington,DC,20540,United States,1st National Exhibition of Prints,5/1/1943,7/1/1943,,,
Minna Citron,Sheet Aluminum,446,Library of Congress,,Print Annual,,38,,Washington,DC,20541,United States,1st National Exhibition of Prints,5/1/1943,7/1/1943,,,
Terry Haass,Ruby,623,Library of Congress,,Print Annual,,51,,Washington,DC,20542,United States,1st National Exhibition of Prints,5/1/1943,7/1/1943,,,
Harriet Berger Nurkse,Morning after Raiders,264,Library of Congress,,Print Annual,,17,,Washington,DC,20543,United States,2nd National Exhibition of Prints,5/1/1944,7/1/1944,,,
Harriet Berger Nurkse,Portrait,267,Library of Congress,,Print Annual,,17,,Washington,DC,20544,United States,2nd National Exhibition of Prints,5/1/1944,7/1/1944,,,
Louise Bourgeois,"Composition #2, Sunday Clothes",348,Library of Congress,,Print Annual,,29,,Washington,DC,20545,United States,2nd National Exhibition of Prints,5/1/1944,7/1/1944,,,
Minna Citron,Phosphates,439,Library of Congress,,Print Annual,,38,,Washington,DC,20546,United States,2nd National Exhibition of Prints,5/1/1944,7/1/1944,,,
Virginia Dudley,In Spring,636,Library of Congress,,Print Annual,,53,,Washington,DC,20547,United States,2nd National Exhibition of Prints,5/1/1944,7/1/1944,,,
Sue Fuller,Cacophony,544,Library of Congress,,Print Annual,,49,,Washington,DC,20548,United States,2nd National Exhibition of Prints,5/1/1944,7/1/1944,,,
Worden Day,Delta Folk,645,Library of Congress,,Print Annual,,55,,Washington,DC,20549,United States,3rd National Exhibition of Prints,5/1/1945,7/1/1945,,,
Worden Day,The Glass Cabinet,665,Library of Congress,,Print Annual,,55,,Washington,DC,20550,United States,3rd National Exhibition of Prints,5/1/1945,7/1/1945,,,
Francine Felsenthal,From Nantucket,254,Library of Congress,,Print Annual,,15,,Washington,DC,20551,United States,3rd National Exhibition of Prints,5/1/1945,7/1/1945,,,
Francine Felsenthal,Saturday Night at Morang's,256,Library of Congress,,Print Annual,,15,,Washington,DC,20552,United States,3rd National Exhibition of Prints,5/1/1945,7/1/1945,,,
Sue Fuller,The Heights,578,Library of Congress,,Print Annual,,49,,Washington,DC,20553,United States,3rd National Exhibition of Prints,5/1/1945,7/1/1945,,,
Helen Phillips,Figure in Space,272,Library of Congress,,Print Annual,,19,,Washington,DC,20554,United States,3rd National Exhibition of Prints,5/1/1945,7/1/1945,,,
Anne Ryan,The Spiders,123,Library of Congress,,Print Annual,,5,,Washington,DC,20555,United States,3rd National Exhibition of Prints,5/1/1945,7/1/1945,,,
Harriet Berger Nurkse,Mural,265,Library of Congress,,Print Annual,,17,,Washington,DC,20556,United States,4th National Exhibiton of Prints,5/1/1946,8/1/1945,,,
Harriet Berger Nurkse,Young Man at a Table,271,Library of Congress,,Print Annual,,17,,Washington,DC,20557,United States,4th National Exhibiton of Prints,5/1/1946,8/1/1945,,,
Minna Citron,Construction,391,Library of Congress,,Print Annual,,38,,Washington,DC,20558,United States,4th National Exhibiton of Prints,5/1/1946,8/1/1945,,,
Francine Felsenthal,Back End of a Walrus,251,Library of Congress,,Print Annual,,15,,Washington,DC,20559,United States,4th National Exhibiton of Prints,5/1/1946,8/1/1945,,,
Sue Fuller,Spririt of the Sea,574,Library of Congress,,Print Annual,,49,,Washington,DC,20560,United States,4th National Exhibiton of Prints,5/1/1946,8/1/1945,,,
Terry Haass,Ferdinand,601,Library of Congress,,Print Annual,,51,,Washington,DC,20561,United States,4th National Exhibiton of Prints,5/1/1946,8/1/1945,,,
Terry Haass,Adromache,590,Library of Congress,,Print Annual,,51,,Washington,DC,20562,United States,4th National Exhibiton of Prints,5/1/1946,8/1/1945,,,
Ruth Leaf,Tears,528,Library of Congress,,Print Annual,,45,,Washington,DC,20563,United States,4th National Exhibiton of Prints,5/1/1946,8/1/1945,,"LOC call number: FP - XX - Leaf (R.), no. 1 (A size) [P&P]",
Pennerton West,The Fabulous,485,Library of Congress,,Print Annual,,42,,Washington,DC,20564,United States,4th National Exhibiton of Prints,5/1/1946,8/1/1945,,,
Sue Fuller,Tension,575,Library of Congress,,Print Annual,,49,,Washington,DC,20565,United States,5th National Exhibition of Prints,5/1/1947,8/1/1947,,,
Jan Gelb,The Beast,330,Library of Congress,,Print Annual,,22,,Washington,DC,20566,United States,5th National Exhibition of Prints,5/1/1947,8/1/1947,,,
Terry Haass,Confidence,596,Library of Congress,,Print Annual,,51,,Washington,DC,20567,United States,5th National Exhibition of Prints,5/1/1947,8/1/1947,,,
Ruth Leaf,Twilight,529,Library of Congress,,Print Annual,,45,,Washington,DC,20568,United States,5th National Exhibition of Prints,5/1/1947,8/1/1947,,,
Minna Citron,Trepth,459,Library of Congress,,Print Annual,,38,,Washington,DC,20569,United States,6th National Exhibition of Prints,5/15/1948,8/15/1948,,,
Terry Haass,Chamber Music,595,Library of Congress,,Print Annual,,51,,Washington,DC,20570,United States,6th National Exhibition of Prints,5/15/1948,8/15/1948,,,
Minna Citron,Squid Under Pier,450,Library of Congress,,Print Annual,,38,,Washington,DC,20571,United States,7th Natiional Exhibition of Prints,5/1/1949,8/1/1949,,,
Christine Engler,Circus,163,Library of Congress,,Print Annual,,8,,Washington,DC,20572,United States,7th Natiional Exhibition of Prints,5/1/1949,8/1/1949,,,
Sue Fuller,Nightingale,566,Library of Congress,,Print Annual,,49,,Washington,DC,20573,United States,7th Natiional Exhibition of Prints,5/1/1949,8/1/1949,,,
Terry Haass,Last Snow,609,Library of Congress,,Print Annual,,51,,Washington,DC,20574,United States,7th Natiional Exhibition of Prints,5/1/1949,8/1/1949,,,
Pennerton West,"In Action, Wonder Wide",479,Library of Congress,,Print Annual,,42,,Washington,DC,20575,United States,7th Natiional Exhibition of Prints,5/1/1949,8/1/1949,,,
Anne Wienholt,The Owl and the Pussy Cat,157,Library of Congress,,Print Annual,,6,,Washington,DC,20576,United States,7th Natiional Exhibition of Prints,5/1/1949,8/1/1949,,,
Worden Day,Primavera,656,Library of Congress,,Print Annual,,55,,Washington,DC,20577,United States,8th National Exhibition of Prints,4/24/1950,9/1/1950,,,
Ruth Cyril,Entropy,512,Library of Congress,,Print Annual,,44,,Washington,DC,20578,United States,8th National Exhibition of Prints,4/24/1950,9/1/1950,,,
Worden Day,Primavera,656,Library of Congress,,Print Annual,,55,,Washington,DC,20577,United States,8th National Exhibition of Prints,4/24/1950,9/1/1950,,,
Ruth Cyril,Entropy,512,Library of Congress,,Print Annual,,44,,Washington,DC,20578,United States,8th National Exhibition of Prints,4/24/1950,9/1/1950,,,
Norma Morgan,Tired Travelers,475,Library of Congress,,Print Annual,,41,,Washington,DC,20579,United States,9th National Exhibition of Prints,5/1/1951,8/1/1951,,,
Minna Citron,Chartreuse,387,Library of Congress,,Print Annual,,38,,Washington,DC,20580,United States,10th National Exhibition of Prints,5/1/1952,8/1/1952,,,
Ruth Cyril,Au Desus de la Vie,505,Library of Congress,,Print Annual,,44,,Washington,DC,20581,United States,10th National Exhibition of Prints,5/1/1952,8/1/1952,,,
Christine Engler,Dance of a Celestial Nymph,166,Library of Congress,,Print Annual,,8,,Washington,DC,20582,United States,10th National Exhibition of Prints,5/1/1952,8/1/1952,,,
Doris Seidler,Luna Composition No. 2 -- Landscape,211,Library of Congress,,Print Annual,,10,,Washington,DC,20583,United States,10th National Exhibition of Prints,5/1/1952,8/1/1952,,,
Minna Citron,Stillness of the Ore,454,Library of Congress,,Print Annual,,38,,Washington,DC,20584,United States,11th National Exhibition of Prints,5/1/1953,8/1/1953,,,
Christine Engler,Dance of the Worship of Arms,168,Library of Congress,,Print Annual,,8,,Washington,DC,20585,United States,11th National Exhibition of Prints,5/1/1953,8/1/1953,,,
Norma Morgan,Moor Claimed,472,Library of Congress,,Print Annual,,41,,Washington,DC,20586,United States,11th National Exhibition of Prints,5/1/1953,8/1/1953,,,
Doris Seidler,Daedalian Theme #3,194,Library of Congress,,Print Annual,,10,,Washington,DC,20587,United States,11th National Exhibition of Prints,5/1/1953,8/1/1953,,,
Lily Ascher,Quartet in D Major,345,Library of Congress,,Print Annual,,28,,Washington,DC,20588,United States,12th National Exhibition of Prints,5/1/1954,8/1/1954,,The catalog lists Lila O. Asher,
Irene Aronson,L'Opéra,299,Library of Congress,,Print Annual,,21,,Washington,DC,20589,United States,13th National Exhibition of Prints,5/1/1955,9/1/1955,,,
Norma Morgan,Granite Tor,471,Library of Congress,,Print Annual,,41,,Washington,DC,20590,United States,13th National Exhibition of Prints,5/1/1955,9/1/1955,,,
Norma Morgan,Moorland Haven,474,Library of Congress,,Print Annual,,41,,Washington,DC,20591,United States,13th National Exhibition of Prints,5/1/1955,9/1/1955,,,
Minna Citron,Staten Island Ferry,451,National Arts Club,,Print Annual,,38,15 Gramercy Park S,New York,NY,10003,United States,"Society of American Etchers, 25th Annual Exhibition",12/2/1940,12/28/1940,,,
Minna Citron,Lady with Program,426,National Academy of Design,,Print Annual,,38,1083 5th Ave,New York,NY,10128,United States,"Society of American Etchers, 26th Annual Exhibition",2/11/1942,2/28/1942,,,
Minna Citron,Flags,415,National Academy of Design,,Print Annual,,38,1083 5th Ave,New York,NY,10128,United States,"Society of American Etchers, 26th Annual Exhibition",2/11/1942,2/28/1942,,,
Minna Citron,Sherman,447,National Academy of Design,,Print Annual,,38,1083 5th Ave,New York,NY,10128,United States,"Society of American Etchers, 27th Annual Exhibition",9/1/1942,11/1/1942,,,
Minna Citron,Nude,437,National Academy of Design,,Print Annual,,38,1083 5th Ave,New York,NY,10128,United States,"Society of American Etchers, 27th Annual Exhibition",9/1/1942,11/1/1942,,,
Minna Citron,Everything's Upside Down,409,National Academy of Design,,Print Annual,,38,1083 5th Ave,New York,NY,10128,United States,"Society of American Etchers, 27th Annual Exhibition",9/1/1942,11/1/1942,,,
Minna Citron,Tom Goes Marching to War,457,National Academy of Design,,Print Annual,,38,1083 5th Ave,New York,NY,10128,United States,"Society of American Etchers, 27th Annual Exhibition",9/1/1942,11/1/1942,,,
Virginia Dudley,Sharecropper,637,National Academy of Design,,Print Annual,,53,1083 5th Ave,New York,NY,10128,United States,"Society of American Etchers, 27th Annual Exhibition",9/1/1942,11/1/1942,,,
Virginia Dudley,East Side,635,National Academy of Design,,Print Annual,,53,1083 5th Ave,New York,NY,10128,United States,"Society of American Etchers, 27th Annual Exhibition",9/1/1942,11/1/1942,,,
Minna Citron,Lady with Program,426,National Academy of Design,,Print Annual,,38,1083 5th Ave,New York,NY,10128,United States,"Society of American Etchers, 28th Annual Exhibition",11/17/1943,12/8/1943,,,
Minna Citron,Heifer,422,National Academy of Design,,Print Annual,,38,1083 5th Ave,New York,NY,10128,United States,"Society of American Etchers, 28th Annual Exhibition",11/17/1943,12/8/1943,,,
Minna Citron,Dealer,397,National Academy of Design,,Print Annual,,38,1083 5th Ave,New York,NY,10128,United States,"Society of American Etchers, 28th Annual Exhibition",11/17/1943,12/8/1943,,,
Minna Citron,"Aluminum Sheets, No. 2",379,National Academy of Design,,Print Annual,,38,1083 5th Ave,New York,NY,10128,United States,"Society of American Etchers, 28th Annual Exhibition",11/17/1943,12/8/1943,,,
Harriet Berger Nurkse,The Neighbor,268,National Academy of Design,,Print Annual,,17,1083 5th Ave,New York,NY,10128,United States,"Society of American Etchers, 29th Annual Exhibition",11/10/1944,12/5/1944,,,
Christine Engler,Madonna and Child,172,National Academy of Design,,Print Annual,,8,1083 5th Ave,New York,NY,10128,United States,"Society of American Etchers, 29th Annual Exhibition",11/10/1944,12/5/1944,,,
Perle Fine,Carousel,491,National Academy of Design,,Print Annual,,43,1083 5th Ave,New York,NY,10128,United States,"Society of American Etchers, 29th Annual Exhibition",11/10/1944,12/5/1944,,,
Sue Fuller,Cock,547,National Academy of Design,,Print Annual,,49,1083 5th Ave,New York,NY,10128,United States,"Society of American Etchers, 29th Annual Exhibition",11/10/1944,12/5/1944,,,
Sue Fuller,Mosaic,561,National Academy of Design,,Print Annual,,49,1083 5th Ave,New York,NY,10128,United States,"Society of American Etchers, 29th Annual Exhibition",11/10/1944,12/5/1944,,,
Harriet Berger Nurkse,Child,262,National Academy of Design,,Print Annual,,17,1083 5th Ave,New York,NY,10128,United States,"Society of American Etchers, 30th Annual Exhibition",10/17/1945,11/7/1945,,,
Minna Citron,Construction,391,National Academy of Design,,Print Annual,,38,1083 5th Ave,New York,NY,10128,United States,"Society of American Etchers, 30th Annual Exhibition",10/17/1945,11/7/1945,,,
Minna Citron,Whatever,464,National Academy of Design,,Print Annual,,38,1083 5th Ave,New York,NY,10128,United States,"Society of American Etchers, 30th Annual Exhibition",10/17/1945,11/7/1945,,,
Christine Engler,Two Horses,177,National Academy of Design,,Print Annual,,8,1083 5th Ave,New York,NY,10128,United States,"Society of American Etchers, 30th Annual Exhibition",10/17/1945,11/7/1945,,,
Christine Engler,Christmas Eve,162,National Academy of Design,,Print Annual,,8,1083 5th Ave,New York,NY,10128,United States,"Society of American Etchers, 30th Annual Exhibition",10/17/1945,11/7/1945,,,
Sue Fuller,Mosaic IV,563,National Academy of Design,,Print Annual,,49,1083 5th Ave,New York,NY,10128,United States,"Society of American Etchers, 30th Annual Exhibition",10/17/1945,11/7/1945,,,
Sue Fuller,Lancelot and Guinevere,558,National Academy of Design,,Print Annual,,49,1083 5th Ave,New York,NY,10128,United States,"Society of American Etchers, 30th Annual Exhibition",10/17/1945,11/7/1945,,,
Sue Fuller,Tides of the City,581,National Academy of Design,,Print Annual,,49,1083 5th Ave,New York,NY,10128,United States,"Society of American Etchers, 30th Annual Exhibition",10/17/1945,11/7/1945,,,
Sue Fuller,Emperor's Jewels,549,National Academy of Design,,Print Annual,,49,1083 5th Ave,New York,NY,10128,United States,"Society of American Etchers, 30th Annual Exhibition",10/17/1945,11/7/1945,,,
Ryah Ludins,Bombing,530,National Academy of Design,,Print Annual,,46,1083 5th Ave,New York,NY,10128,United States,"Society of American Etchers, 30th Annual Exhibition",10/17/1945,11/7/1945,,,
Ellen Abbey,Scattered Journey,238,National Academy of Design,,Print Annual,,12,1083 5th Ave,New York,NY,10128,United States,"Society of American Etchers, 31st Annual Exhibition",11/12/1946,12/3/1946,,,
Harriet Berger Nurkse,Tiger,269,National Academy of Design,,Print Annual,,17,1083 5th Ave,New York,NY,10128,United States,"Society of American Etchers, 31st Annual Exhibition",11/12/1946,12/3/1946,,,
Minna Citron,Men Seldom Make Passes,430,National Academy of Design,,Print Annual,,38,1083 5th Ave,New York,NY,10128,United States,"Society of American Etchers, 31st Annual Exhibition",11/12/1946,12/3/1946,,,
Minna Citron,Death of a Mirror,398,National Academy of Design,,Print Annual,,38,1083 5th Ave,New York,NY,10128,United States,"Society of American Etchers, 31st Annual Exhibition",11/12/1946,12/3/1946,,,
Minna Citron,Shattered Monocle,445,National Academy of Design,,Print Annual,,38,1083 5th Ave,New York,NY,10128,United States,"Society of American Etchers, 31st Annual Exhibition",11/12/1946,12/3/1946,,,
